id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,tags,description,stats_payantes,stats_gratuites
8400701,83784740.0,Muséum d'Histoire Naturelle Esprit Requien,27,Rue de la République,84000,Avignon,France,fr,open,43.9458915,4.806026218689352,,,,2003,label:musee de france,,0,15853
8403503,5111377213.0,Musée Jouve,,Rue Hébraïque,84300,Cavaillon,France,fr,closed,43.8371707,5.0385983,,,,2003,label:musee de france,,0,0
0106401,427193998.0,Musée de la Société d'Histoire et d'Archéologie,,,01470,Briord,France,fr,open,45.7830187,5.459009317341641,,,,2003,label:musee de france,,137,0
0130501,6575792682.0,Musée Chintreuil,,Rue Borjon,01190,Pont-de-Vaux,France,fr,open,46.4303185,4.9377644,,,,2003,label:musee de france,,5133,944
0140701,3215575817.0,Musée du Bois,,Allée Serullaz,01420,Seyssel,France,fr,closed,45.9591932,5.8316942,,,,2003,label:musee de france,,0,0
2628101,61078917.0,Musée International de la Chaussure,,Rue Saint-Just,26100,Romans-sur-Isère,France,fr,open,45.04446045,5.054248261970345,,,,2003,label:musee de france,,20117,13583
7401001,4891589833.0,Musée-château d'Annecy,,Rampe du Château,74000,Annecy,France,fr,open,45.8976583,6.1260527,,,,2003,label:musee de france,,51066,76634
3819101,,Musée d'Huez et de l'Oisans,,,,ALPE D'HUEZ,France,fr,open,,,,,,2003,label:musee de france,,3362,1290
3805301,120266165.0,Musée de Bourgoin-Jallieu,17,Rue Victor Hugo,38300,Bourgoin-Jallieu,France,fr,open,45.586719,5.279306259049774,,,,2003,label:musee de france,,4370,3233
3818508,35081222.0,Musée de la Résistance de la Déportation de l'Isère,,Rue Hébert,38000,Grenoble,France,fr,open,45.19011945,5.735202775033237,,,,2003,label:musee de france,,1983,18028
3818505,5107373.0,Musée de Grenoble,,Voie de Corato,38000,Grenoble,France,fr,open,45.1949735,5.732253035706579,,,,2003,label:musee de france,,71792,93385
3818507,2388638743.0,Musée Stendhal,20,Grande Rue,38000,Grenoble,France,fr,open,45.1915799,5.7281471,,,,2003,label:musee de france,,0,6001
3819001,1869973658.0,Maison du Patrimoine de Hières-sur-Amby,,Montée de la Cure,38118,Hières-sur-Amby,France,fr,open,45.7970511,5.2932086,,,,2003,label:musee de france,,6358,1054
3844203,4323986447.0,Musée de la Grande Chartreuse,,D 103,38380,Saint-Pierre-de-Chartreuse,France,fr,open,45.3499104,5.7915302,,,,2003,label:musee de france,,64031,0
3854402,135880564.0,Musée Lapidaire Saint-Pierre,,Rue Delorme,38200,Vienne,France,fr,open,45.522843,4.871060720000006,,,,2003,label:musee de france,,5962,0
4200301,3667424925.0,Musée Alice Taverne,89,Rue de la Grye,42820,Ambierle,France,fr,open,46.1054907,3.8958563,,,,2003,label:musee de france,,4167,1134
4221901,224220352.0,Château de la Bastie d'Urfé,,Route de la Batie D'urfe,42130,Saint-Étienne-le-Molard,France,fr,open,45.72759345,4.078354343331679,,,,2003,label:musee de france,,13328,1006
4231801,,Musée Rural,,,,USSON-EN-FOREZ,France,fr,open,,,,,,2003,label:musee de france,,4996,1353
6901801,1788408922.0,Musée Folklorique et Traditions Populaires Marius Audin,62,Place de l'Hôtel de Ville,69430,Beaujeu,France,fr,open,46.154402,4.5870811,,,,2003,label:musee de france,,4651,814
6938201,6575800693.0,Musée des Hospices Civils de Lyon,,Rue du Port du Temple,69002,Lyon,France,fr,open,45.7608407,4.8315116,,,,2003,label:musee de france,,6370,1592
6938501,700244364.0,Musées Gadagne,,Rue de la Fronde,69005,Lyon,France,fr,open,45.7640445,4.827288742103092,,,,2003,label:musee de france,,9339,10532
6938602,51263801.0,Muséum d'Histoire Naturelle,,Avenue de Lyon,73000,Chambéry,France,fr,open,45.5641024,5.916291852044658,,,,2003,label:musee de france,,56277,65538
6938701,26131828.0,Centre d'Histoire de la Résistance et de la Déportation,,Rue Étienne Rognon,69007,Lyon,France,fr,open,45.7464306,4.8359519,,,,2003,label:musee de france,,14884,43593
7306504,51263801.0,Muséum d'histoire naturelle,,Avenue de Lyon,73000,Chambéry,France,fr,open,45.5641024,5.916291852044658,,,,2003,label:musee de france,,674,2176
7318101,,Musée de l'Académie de La Val d'Isère,,,,MOÛTIERS,France,fr,open,,,,,,2003,label:musee de france,,165,286
6733901,3451539391.0,Musée de la Poterie,1-13,Rue du Terrain,67116,Reichstett,France,fr,open,48.6480723,7.7520884,,,,2003,label:musee de france,,2250,683
6718002,606195509.0,Musée Alsacien,,Place Joseph Thierry,67500,Haguenau,France,fr,open,48.8147979,7.7893977,,,,2003,label:musee de france,,3056,0
6732401,,Maison de l'Archéologie des Vosges du Nord,,,,NIEDERBRONN-LES-BAINS,France,fr,open,,,,,,2003,label:musee de france,,1803,284
6748210,459628388.0,Musée Zoologique de Strasbourg,,Boulevard de la Victoire,67085,Strasbourg,France,fr,open,48.5827722,7.7647316,,,,2003,label:musee de france,,9309,25969
6755001,2176631839.0,Musée de la Bataille du 6 Août 1870,,Cour du Château,67360,Wœrth,France,fr,open,48.9388096,7.7472595,,,,2003,label:musee de france,,4071,403
6822408,2537131567.0,Musée Historique,,Place de la Réunion,68100,Mulhouse,France,fr,open,47.7465763,7.3392546,,,,2003,label:musee de france,,0,21128
6822403,449007880.0,Musée National de l'Automobile - Collection Schlumpf,,Autodrome du Musée de l'Automobile,68100,Mulhouse,France,fr,open,47.7612848,7.327971551196445,,,,2003,label:musee de france,,180008,11114
6822409,449007880.0,Musée Minéralogique de la Société Industrielle de Mulhouse,,Autodrome du Musée de l'Automobile,68100,Mulhouse,France,fr,open,47.7612848,7.327971551196445,,,,2003,label:musee de france,,0,80
2415201,4364598320.0,Musée Paul Reclus,,Rue Paul Reclus,24250,Domme,France,fr,open,44.8028038,1.2138053,,,,2003,label:musee de france,,16500,0
2417204,1708799591.0,Musée National de la Préhistoire,,Rue du Musée,24620,Sarlat-la-Canéda,France,fr,open,44.9362525,1.0135749,,,,2003,label:musee de france,,29265,33213
2452002,,Musée de Sarlat et du Périgord Noir,,,,SARLAT-LA-CANEDA,France,fr,closed,,,,,,2003,label:musee de france,,0,0
3305801,,Musée d'Art et d'Histoire du Pays Blayais,,,,BLAYE,France,fr,closed,,,,,,2003,label:musee de france,,0,0
3306310,6912095875.0,Musée Goupil,,Cours Pasteur,33000,Bordeaux,France,fr,closed,44.8358149,-0.5749304,,,,2003,label:musee de france,,0,0
3335201,3594400954.0,Musée Municipal,,D 126,33190,Les Esseintes,France,fr,closed,44.6073617,-0.0742559,,,,2003,label:musee de france,,0,0
4008801,5223344896.0,Musée de Borda,11 bis,Rue des Carmes,40100,Dax,France,fr,open,43.7105638,-1.0538641,,,,2003,label:musee de france,,4484,4306
4020001,,Musée du Patrimoine Religieux et des Croyances Populaires,,,,MOUSTEY,France,fr,open,,,,,,2003,label:musee de france,,1159,124
4028601,5681725229.0,Musée de la Faïence et des arts de la table,,Route d'Hagetmau,40320,Samadet,France,fr,open,43.6412514,-0.5106808,,,,2003,label:musee de france,,5517,2765
6406201,4335473543.0,Musée Municipal,,Rue du Tennis,64260,Arudy,France,fr,open,43.1016426,-0.4297682,,,,2003,label:musee de france,,1053,296
6410203,72680932.0,Muséum d'Histoire Naturelle,,Chemin d'Ansot,64100,Bayonne,France,fr,closed,43.474313,-1.4780509999999971,,,,2003,label:musee de france,,0,0
6410202,72701913.0,Musée Bonnat,,Rue Frédéric Bastiat,64100,Bayonne,France,fr,open,43.49209785,-1.4720849092568902,,,,2003,label:musee de france,,14139,17433
6410201,631661850.0,Musée Basque et de l'Histoire de Bayonne,37,Quai des Corsaires,64100,Bayonne,France,fr,open,43.4910854,-1.473799,,,,2003,label:musee de france,,20835,10910
0307401,,Musée Rural de la Sologne Bourbonnaise,,,,BEAULON,France,fr,open,,,,,,2003,label:musee de france,,138,30
0327501,38196164.0,Musée Municipal de Souvigny,,Rue de Vouzon,41600,Chaon,France,fr,open,47.609893150000005,2.165856899999999,,,,2003,label:musee de france,,6248,495
0331002,90587179.0,Musée des Arts D'Afrique et D'Asie,16,Avenue Thermale,03200,Vichy,France,fr,open,46.128228,3.419954892380618,,,,2003,label:musee de france,,2419,1178
1501402,6580283562.0,Musée d'Art et d'Archéologie,,Rue des Carmes,15000,Aurillac,France,fr,open,44.9253069,2.4420708,,,,2003,label:musee de france,,1928,15901
1518701,982070993.0,Musée de la Haute Auvergne,,Place d'Armes,15100,Saint-Flour,France,fr,open,45.0330738,3.0948739,,,,2003,label:musee de france,,6128,1713
4311701,,Musée des Arts et Traditions Populaires de Haute Loire,,,,LAVAUDIEU,France,fr,open,,,,,,2003,label:musee de france,,12961,778
6319501,700609620.0,Musée Départemental de la Céramique Gallo-Romaine,,Rue du Musée,63190,Lezoux,France,fr,closed,45.82572555,3.3847440065878374,,,,2003,label:musee de france,,0,0
6324701,,Musée des Peintres de l'Ecole de Murols,,,,MUROL,France,fr,open,,,,,,2003,label:musee de france,,4633,128
6330002,700609622.0,Musée Francisque Mandet,14,Rue de l'Hôtel de Ville,63200,Riom,France,fr,open,45.8935237,3.116637906648638,,,,2003,label:musee de france,,2028,4754
6347001,300341262.0,Musée Municipal Marcel Sahut,,Rue des Écoles,63530,Volvic,France,fr,open,45.872425,3.038987176470588,,,,2003,label:musee de france,,690,2610
2105402,371712800.0,Musée des Beaux-Arts,,Rempart Madeleine,21200,Beaune,France,fr,open,47.0214963,4.8398035,,,,2003,label:musee de france,,3973,1370
2123103,2751550494.0,Musée Magnin,,Rue des Bons Enfants,21000,Dijon,France,fr,open,47.3209486,5.0422275,,,,2003,label:musee de france,,3809,6172
2142502,,Musée des Beaux-Arts,,,,MONTBARD,France,fr,open,,,,,,2003,label:musee de france,,197,90
5806201,3618004518.0,Musée du Septennat,,Place du Château,58120,Château-Chinon (Ville),France,fr,open,47.0672537,3.9351818,,,,2003,label:musee de france,,20573,2526
5805901,,Musée Municipal,,,,LA CHARITE-SUR-LOIRE,France,fr,open,,,,,,2003,label:musee de france,,633,4023
5830401,1356183136.0,Musée Auguste Grasset,,Rue de la Caserne,58210,Varzy,France,fr,open,47.3586963,3.3887096,,,,2003,label:musee de france,,2067,1033
7101401,7419064532.0,Musée Verger Tarin,,Rue des Marbres,71400,Autun,France,fr,closed,46.9490737,4.3029239,,,,2003,label:musee de france,,0,0
7104001,153902869.0,Musée de la Mine,,Rue du Bois Clair,71450,Blanzy,France,fr,open,46.701234,4.382382640756303,,,,2003,label:musee de france,,11645,2643
7107601,,Musée Denon,,,,CHALON-SUR-SAONE,France,fr,open,,,,,,2003,label:musee de france,,988,10329
7127001,700244362.0,Musée des Ursulines,,Rue des Ursulines,71000,Saint-Clément,France,fr,open,46.307027,4.833142197130883,,,,2003,label:musee de france,,2441,7312
7134201,121382168.0,Musée Eucharistique du Hiéron,13,Rue de la Paix,71600,Paray-le-Monial,France,fr,open,46.45203975,4.12306320795283,,,,2003,label:musee de france,,1895,1745
7152601,1153618944.0,Musée Départemental de Préhistoire de Solutré,,Chemin de la Roche,71960,Solutré-Pouilly,France,fr,open,46.2976296,4.718872,,,,2003,label:musee de france,,18401,7006
7154302,7419064526.0,Musée Bourguignon -  Perrin de Puycousin,,Rue de l'Hôpital,71700,Tournus,France,fr,open,46.562054,4.9109128,,,,2003,label:musee de france,,1247,1231
8938701,8196077887.0,Musée Muncipal,135,Rue des Déportés et de la Résistance,89100,Sens,France,fr,open,48.1975028,3.284393,,,,2003,label:musee de france,,8997,8357
8944601,2628533133.0,Musée Zervos - Maison Romain Rolland,,,89450,Vézelay,France,fr,closed,47.4638215,3.743302,,,,2003,label:musee de france,,0,0
2901901,730880579.0,Musée des Beaux-Arts de Brest,24,Rue Traverse,29200,Brest,France,fr,open,48.38506775,-4.490176075191855,,,,2003,label:musee de france,,1294,10438
2903901,3986935.0,Musée de la Pêche,,Rue Militaire,29900,Concarneau,France,fr,open,47.87218475,-3.916013041508858,,,,2003,label:musee de france,,39183,3032
2923201,1162498487.0,Musée des Beaux-Arts,,Place Saint-Corentin,29000,Quimper,France,fr,open,47.996236,-4.102342,,,,2003,label:musee de france,,135304,31251
2923202,94312010.0,Musée Départemental Breton,1,Rue du Roi Gradlon,29000,Quimper,France,fr,open,47.9953725,-4.1025369543379,,,,2003,label:musee de france,,24650,17511
2928901,1458523215.0,Musée de l'Ecole Rurale en Bretagne,,Route Départementale Numéro 60 de Landévennec à Dinéault,29560,Trégarvan,France,fr,open,48.2448847,-4.2263366,,,,2003,label:musee de france,,11890,1306
5609001,243636775.0,Ecomusée Industriel des Forges,,Rue des Mimosas,56650,Inzinzac-Lochrist,France,fr,open,47.823174300000005,-3.2555253999999927,,,,2003,label:musee de france,,3883,379
5618101,2854735858.0,Musée National de la Marine,,Grand pont,56290,Port-Louis,France,fr,open,47.7102292,-3.3642103,,,,2003,label:musee de france,,41337,19191
5624001,528996147.0,Musée du Château de Suscinio,,Route du Duc Jean V,56370,Sarzeau,France,fr,open,47.5129311,-2.7294371823705177,,,,2003,label:musee de france,,94811,0
1803302,64598357.0,Musée des Arts Décoratifs,,Rue de l'Hôtel Lallemant,18000,Bourges,France,fr,open,47.0850865,2.3983016387544134,,,,2003,label:musee de france,,0,14631
2828001,6528325404.0,Musée de l'Histoire du Perche,,Rue des Marches du Saint-Jean,28400,Nogent-le-Rotrou,France,fr,open,48.3143308,0.820474,,,,2003,label:musee de france,,8330,5492
3600601,2416267792.0,Musée de la Chemiserie et de l'Elégance Masculine,,Rue Charles Brillaud,36200,Argenton-sur-Creuse,France,fr,open,46.5884724,1.5182182,,,,2003,label:musee de france,,3741,3315
3601001,,Château Musée,,,,AZAY-LE-FERRON,France,fr,open,,,,,,2003,label:musee de france,,1949,0
3713202,65229447.0,Musée du Terroir,29,Rue Descartes,37160,Descartes,France,fr,closed,46.9726209,0.6999355493597434,,,,2003,label:musee de france,,0,0
3719601,,Musée de l'Hôtel de Ville,,,,RICHELIEU,France,fr,open,,,,,,2003,label:musee de france,,685,258
3720501,68962958.0,Musée Balzac,,Rue du Château,37190,Saché,France,fr,open,47.2457987,0.5446441687934453,,,,2003,label:musee de france,,22032,3171
3726102,73677174.0,Musée des Beaux-Arts,,Rue Fleury,37000,Tours,France,fr,open,47.39526145000001,0.6950591874529539,,,,2003,label:musee de france,,20379,26314
3726103,38546705.0,Musée de l'Hôtel Goüin,25,Rue du Commerce,37000,Tours,France,fr,open,47.3953091,0.6846798555262408,,,,2003,label:musee de france,,3793,4136
3728201,59213253.0,Musée de Minerve,,Place F. Mitterrand,37290,Yzeures-sur-Creuse,France,fr,open,46.7860944,0.8711447999999989,,,,2003,label:musee de france,,0,2367
4508201,91175188.0,Musée de la Marine de Loire,,Allée de Lamballe,45110,Châteauneuf-sur-Loire,France,fr,open,47.864703,2.2173067297297298,,,,2003,label:musee de france,,8820,3296
4508501,240306634.0,Musée d'Art et d'Archéologie,2,Rue du Faubourg du Puyrault,45230,Châtillon-Coligny,France,fr,open,47.8207275,2.845076619565216,,,,2003,label:musee de france,,421,789
4520801,95074878.0,Musée du Gatinais,2,Rue du Faubourg de la Chaussée,45200,Montargis,France,fr,open,47.997255,2.7365194242424016,,,,2003,label:musee de france,,300,272
4523403,152119467.0,Musée des Beaux-Arts,1,Rue Fernand Rabier,45000,Orléans,France,fr,open,47.90265,1.909766694214876,,,,2003,label:musee de france,,7974,37103
0805301,1874188907.0,Musée de la Maison de la Dernière Cartouche,,Avenue de la Dernière Cartouche,08140,Bazeilles,France,fr,open,49.6817859,4.9754729,,,,2003,label:musee de france,,760,353
0810501,91146071.0,Musée Arthur Rimbaud,,Passerelle du Mont Olympe,08000,Charleville-Mézières,France,fr,open,49.77573465,4.7220587026654695,,,,2003,label:musee de france,,12180,0
0810503,1765207774.0,Musée de l'Ardenne,,Les Arcades,08000,Charleville-Mézières,France,fr,open,49.77272,4.7214458,,,,2003,label:musee de france,,66103,0
1006401,7820341496.0,Musée Napoléon Ier,,Rue du Maréchal Valée,10500,Brienne-le-Château,France,fr,open,48.3890775,4.527967,,,,2003,label:musee de france,,3110,2161
1026801,,Musée Paul Dubois - Alfred Boucher,,,,NOGENT-SUR-SEINE,France,fr,open,,,,,,2003,label:musee de france,,6655,679
5212102,6620521651.0,Musée de l'Affiche,1,Place Émile Goguenheim,52000,Chaumont,France,fr,open,48.1105299,5.1354361,,,,2003,label:musee de france,,0,10000
5235301,5915925232.0,Musée de la Coutellerie,,Place Charles de Gaulle,52800,Nogent,France,fr,open,48.0275986,5.3411994,,,,2003,label:musee de france,,4965,863
5145405,7030744259.0,Musée Hôtel le Vergeur,36,Place du Forum,51100,Reims,France,fr,open,49.2571018,4.0341284,,,,2003,label:musee de france,,5476,6120
5150702,,Musée de l'Argonne Viard-Morel,,,,SAINTE-MENEHOULD,France,fr,closed,,,,,,2003,label:musee de france,,0,0
2505607,7345774337.0,Muséum de Besançon,,Chemin de Ronde de la Citadelle,25000,Besançon,France,fr,open,47.2285217,6.034794,,,,2003,label:musee de france,,248552,27617
7055001,1592836.0,Musée Georges Garret,,Place du Trau,70000,Vesoul,France,fr,open,47.6238505,6.155568312596005,,,,2003,label:musee de france,,0,5356
3919801,946483217.0,Musée des Beaux-Arts,,Rue des Arènes,39100,Dole,France,fr,open,47.0896386,5.4891469,,,,2003,label:musee de france,,0,17401
3950002,151950172.0,Musée Max Claudet,,Place des Salines,39110,Salins-les-Bains,France,fr,closed,46.9376405,5.876157193579028,,,,2003,label:musee de france,,0,0
9106401,7035962879.0,Musée Français de la Photographie,,Rue de Paris,91570,Bièvres,France,fr,open,48.762826,2.225102,,,,2003,label:musee de france,,1875,3225
9201203,2701140971.0,Musée Départemental Albert-Kahn,10,Rue du Port,92100,Boulogne-Billancourt,France,fr,open,48.8414886,2.2270833,,,,2003,label:musee de france,,57097,14643
7510512,7444.0,Galerie d’entomologie (Muséum national d'histoire naturelle),,,,Paris,France,fr,closed,48.8566969,2.3514616,,,,2003,label:musee de france,,0,0
7511603,,Musée des Arts Asiatiques Guimet,,,,PARIS,France,fr,open,,,,,,2003,label:musee de france,,192871,119028
7510106,7515426.0,Musée du Louvre,,Rue Croix des Petits Champs,75001,Paris,France,fr,open,48.8611473,2.33802768704666,,,,2003,label:musee de france,,3782240,1944400
7702201,113288014.0,Musée Départemental de l'Ecole de Barbizon,92,Grande Rue,77630,Barbizon,France,fr,open,48.4461862,2.602608897820088,,,,2003,label:musee de france,,25684,722
7713201,373767052.0,Maison Natale de Louis Braille,,Rue Louis Braille,77700,Coupvray,France,fr,open,48.8945027,2.792033637344032,,,,2003,label:musee de france,,2176,1389
7714201,,Musée Municipal,,,,CRECY-LA-CHAPELLE,France,fr,closed,,,,,,2003,label:musee de france,,0,0
7753301,249312019.0,Musée départemental Stéphane Mallarmé,,Quai Stéphane Mallarmé,77870,Vulaines-sur-Seine,France,fr,open,48.43122295,2.747069924160446,,,,2003,label:musee de france,,2521,620
9301301,,Musée de l'Air et de l'Espace,,,,LE BOURGET Cedex,France,fr,open,,,,,,2003,label:musee de france,,75867,94953
9403401,7676712.0,Ecomusée du Val de Bièvre,,,41120,Monthou-sur-Bièvre,France,fr,open,47.4364694,1.3750271,,,,2003,label:musee de france,,0,10000
9408101,791930774.0,Musée d'Art Contemporain du Val-de-Marne,,Place de la Libération,94400,Vitry-sur-Seine,France,fr,closed,48.79316085000001,2.3878633277728936,,,,2003,label:musee de france,,0,0
9535101,4542685707.0,Musée intercommunal d’histoire et d’archéologie de Louvres,56,Rue de Paris,95380,Louvres,France,fr,open,49.041052,2.5072634,,,,2003,label:musee de france,,747,0
7832201,413276082.0,Musée de la Toile de Jouy,54,Rue Charles de Gaulle,78350,Les Loges-en-Josas,France,fr,open,48.76918135,2.15208657037636,,,,2003,label:musee de france,,13120,1147
7835601,823061902.0,Musée National de Port Royal des Champs,,Route Forestière de Font Couverte,78114,Trappes,France,fr,open,48.7479939,2.0152509,,,,2003,label:musee de france,,4961,7891
7842001,,Musée-Maison Maurice Ravel,,,,MONTFORT-L'AMAURY,France,fr,closed,,,,,,2003,label:musee de france,,0,0
7855102,1743396701.0,Musée Municipal,38,Rue au Pain,78100,Saint-Germain-en-Laye,France,fr,closed,48.8968516,2.0926968,,,,2003,label:musee de france,,0,0
7855103,,Musée d'Archéologie Nationale (des origines à l'an mille) - Château de st-Germain-en-Laye,,,,SAINT-GERMAIN-EN-LAYE,France,fr,open,,,,,,2003,label:musee de france,,20467,41292
7857501,951328.0,Collections de la Fondation de Coubertin,,,78470,Saint-Rémy-lès-Chevreuse,France,fr,open,48.7054888,2.071109,,,,2003,label:musee de france,,5051,1170
9741101,146919869.0,Musée Départemental de la Réunion - Musée Léon Dierx,,Rue Sainte Marie,97400,Saint-Denis,France,fr,open,-20.883840050000003,55.450058317623416,,,,2003,label:musee de france,,2080,3665
1106901,842466709.0,Musée des Beaux-Arts,,Rue de Verdun,11000,Carcassonne,France,fr,open,43.212599,2.3550441,,,,2003,label:musee de france,,0,24256
1119401,186119163.0,Musée Municipal,,Route des Châteaux,11600,Lastours,France,fr,closed,43.3345386,2.378578108690959,,,,2003,label:musee de france,,0,0
3002801,3778245095.0,Musée Albert André,,Place Auguste Mallet,30200,Bagnols-sur-Cèze,France,fr,open,44.1619056,4.6203171,,,,2003,label:musee de france,,1715,1234
3018904,39707615.0,Musée du Vieux Nîmes,,Place Abbé Pierre,,Nîmes,France,fr,open,43.8379184,4.360406598453169,,,,2003,label:musee de france,,0,8849
3018901,1754343.0,Musée d'Histoire Naturelle et de Préhistoire,,Rue de la Grille,30300,Beaucaire,France,fr,open,43.8071045,4.645857409267913,,,,2003,label:musee de france,,8214,16162
3033401,2910313011.0,Musée Municipal Georges Borias,,Promendade Racine,30700,Uzès,France,fr,open,44.0124548,4.422769,,,,2003,label:musee de france,,991,1046
3411901,425241849.0,Musée de la Cloche et de la Sonnaille,,Avenue des Treize Vents,34600,Hérépian,France,fr,open,43.59457755,3.112557793850808,,,,2003,label:musee de france,,6725,242
3415301,78355378.0,Musée de la Préhistoire des Matelles,,Rue des Consuls,34270,Les Matelles,France,fr,open,43.73108725,3.809882717302635,,,,2003,label:musee de france,,707,1379
3417209,598184808.0,Musée du Vieux Montpellier,,Place Pétrarque,34062,Montpellier,France,fr,open,43.6106627,3.8785261,,,,2003,label:musee de france,,0,5054
3417210,1226892.0,Musée de l'Hôtel d'Espeyran (Annexe musée Fabre),,Cour de la Mosaïque,34062,Montpellier,France,fr,closed,43.6117542,3.8801274326001858,,,,2003,label:musee de france,,0,0
3430101,2244412926.0,Musée Paul Valéry,,Rue François Desnoyer,34200,Sète,France,fr,open,43.3953827,3.6906637,,,,2003,label:musee de france,,6825,11767
6613605,81599130.0,Musée Archéologique de Ruscino,,Chemin de Château-Roussillon,66000,Perpignan,France,fr,closed,42.70817275,2.9460336688120714,,,,2003,label:musee de france,,0,0
6613602,4375669286.0,Musée des Monnaies et Médailles Joseph Puig,,Avenue de Grande-Bretagne,66000,Perpignan,France,fr,open,42.6994256,2.8833946,,,,2003,label:musee de france,,156,1011
6620501,188829574.0,Musée de Tautavel,,Avenue Louis Baixas,66720,Tautavel,France,fr,open,42.815132000000006,2.7501767068631207,,,,2003,label:musee de france,,94435,11332
5427401,99542401.0,Musée de l'Histoire du Fer,,Avenue Général de Gaulle,54140,Jarville-la-Malgrange,France,fr,open,48.6665075,6.208713471590913,,,,2003,label:musee de france,,8803,0
5535101,,Musée Jules Bastien-Lepage - Musée de la Fortification,,,,MONTMEDY,France,fr,open,,,,,,2003,label:musee de france,,17559,650
5552701,608529050.0,Musée d'Argonne,,Ruelle du Promenade,55270,Varennes-en-Argonne,France,fr,open,49.22527795,5.031545268167998,,,,2003,label:musee de france,,2459,102
5745601,228213586.0,Maison du Verre et du Cristal,,Place Robert Schuman,57960,Meisenthal,France,fr,open,48.96507149999999,7.352640225880503,,,,2003,label:musee de france,,15356,667
5730601,743473900.0,Musée des Mines de fer de Lorraine,,Rue du Musée,57700,Neufchef,France,fr,open,49.325366,6.0281510102739695,,,,2003,label:musee de france,,21159,722
5753701,823312790.0,Musée de la Mine - Carreau Wendel,,Rue Saint-Charles,57540,Petite-Rosselle,France,fr,open,49.2039277,6.8630557,,,,2003,label:musee de france,,3364,866
5754001,,Musée Militaire et Erckmann-Chatrian,,,,PHALSBOURG,France,fr,open,,,,,,2003,label:musee de france,,417,0
5763101,,"Jardin d'Hiver, Musée de La Faïence",,,,SARREGUEMINES,France,fr,open,,,,,,2003,label:musee de france,,6461,8282
8835101,,Musée Louis Français,,,,PLOMBIERES-LES-BAINS,France,fr,open,,,,,,2003,label:musee de france,,104,396
0916001,7228420483.0,Musée du Textile et du Peigne en Corne,65,Rue Jean Canal,09300,Lavelanet,France,fr,open,42.9296646,1.8454676,,,,2003,label:musee de france,,2500,311
0920701,3241536133.0,Musée de la Forge,,Rue du Rocher,09000,Foix,France,fr,open,42.9657002,1.6047597,,,,2003,label:musee de france,,29382,0
1208901,4163135490.0,Musée Régional de Géologie Pierre Vetter,,Rue Emma Calvé,12300,Saint-Michel,France,fr,open,44.5542939,2.2583993,,,,2003,label:musee de france,,994,222
1209601,152864630.0,"Musée des Mœurs et Coutumes, Musée du Rouergue",,Place Pierre Frontin,12500,Espalion,France,fr,open,44.5211405,2.7606325085458474,,,,2003,label:musee de france,,1064,319
3220801,5101531521.0,Musée d'Archéologie,,Place du Général de Gaulle,32700,Lectoure,France,fr,open,43.9336845,0.6235845,,,,2003,label:musee de france,,2982,68
3225601,2923353853.0,Musée des Beaux-Arts et des Arts Décoratifs,,Rue de l'Évêché,32300,Mirande,France,fr,open,43.5153164,0.40345,,,,2003,label:musee de france,,648,153
3156501,,Musée Municipal d'Art et d'Histoire,,,,SAINT-GAUDENS,France,fr,open,,,,,,2003,label:musee de france,,438,1325
3155509,134123637.0,Muséum d'Histoire Naturelle,,Allée des Justes des Nations,31400,Toulouse,France,fr,closed,43.59334975,1.449530035997847,,,,2003,label:musee de france,,0,0
6505901,,Musée Bigourdan du Vieux Moulin,,,,BAGNERES-DE-BIGORRE,France,fr,closed,,,,,,2003,label:musee de france,,0,0
6505902,70833199.0,Musée Salies,,Place des Thermes,65200,Bagnères-de-Bigorre,France,fr,open,43.06271375,0.1461955759619683,,,,2003,label:musee de france,,2173,420
6530601,,Musée-château Gaston Phébus,,,,MAUVEZIN,France,fr,open,,,,,,2003,label:musee de france,,26924,0
4610202,68383015.0,Musée Champollion,,Impasse Champollion,46100,Figeac,France,fr,open,44.60972575,2.0344712177978126,,,,2003,label:musee de france,,25201,1347
4618501,,Musée Gallo-Romain d'Uxellodunum,,,,MARTEL,France,fr,open,,,,,,2003,label:musee de france,,350,0
4629901,,Musée Départemental de Cuzals,,,,SAULIAC-SUR-CELE,France,fr,open,,,,,,2003,label:musee de france,,14132,2648
8100401,34627060.0,Musée Toulouse Lautrec,,Place de L'Archevêché,81000,Albi,France,fr,open,43.9293134,2.142861293104496,,,,2003,label:musee de france,,108623,23361
8106501,1436215239.0,Musée Goya,1,Rue de l'Hôtel de Ville,81100,Castres,France,fr,open,43.6035253,2.2417743,,,,2003,label:musee de france,,19331,17895
8109101,379420307.0,Musée du protestantisme en Haut-Languedoc,,D 53,81260,Castres,France,fr,open,43.661023,2.449145648571428,,,,2003,label:musee de france,,1031,462
8114001,,Musée du Pays Vaurais,,,,LAVAUR,France,fr,open,,,,,,2003,label:musee de france,,3000,1500
8212102,127805191.0,Musée Ingres,,Rue Marie Lafon,82000,Montauban,France,fr,open,44.01688865,1.3514607739557976,,,,2003,label:musee de france,,12555,25748
8215501,6652846786.0,Musée de Préhistoire,,Place de la Halle,82140,Saint-Antonin-Noble-Val,France,fr,open,44.1518591,1.7565481,,,,2003,label:musee de france,,1300,0
